id,full_address,lon,lat,vehicleTypes.car,vehicleTypes.bike,vehicleTypes.motorbike,isFastCharge,plugTypes,powerRange.min,powerRange.max
610b2c57e5799900138283f1,Hälleflundregatan 20 Västra Frölunda NA,11.856325,57.6483848,FALSE,FALSE,FALSE,FALSE,,10,22
64508d2060ec9387ca951488,Arendals Allé 31 GÖTEBORG VÄSTRA GÖTALAND,11.811731,57.69807429999999,TRUE,FALSE,FALSE,FALSE,,7.4,7.4
5bc36a92c914260010576bf2,Ramnebacken 55 Gbg NA,12.0335332,57.7907047,TRUE,FALSE,FALSE,TRUE,,50,50
641538dd60ec9387cac4daf8,Gamla Lillebyvägen 5B Torslanda NA,11.8260941,57.7499596,FALSE,FALSE,FALSE,FALSE,,11,11
63eb08525d6a36cef78b2db4,Allén 12 MÖLNLYCKE VÄSTRA GÖTALAND,12.116281,57.6603089,TRUE,FALSE,FALSE,FALSE,,22,22
64508d2260ec9387ca9516c3,Badhusgatan 1 MÖLNLYCKE VÄSTRA GÖTALAND,12.1135465,57.657466600000006,TRUE,FALSE,FALSE,FALSE,,22,22
5fbecd953327f00011bf663b,Säve Flygplatsväg 28 Säve NA,11.8644839,57.7773093,FALSE,FALSE,FALSE,FALSE,,22,22
60d0d75fdb454c00137a6af5,Säve Flygplatsväg 25 Säve VÄSTRA GÖTALAND,11.8625068,57.7766259,TRUE,TRUE,TRUE,FALSE,,22,22
64508d2260ec9387ca951699,Biblioteksgatan 14 MÖLNLYCKE VÄSTRA GÖTALAND,12.1159379,57.6580555,TRUE,FALSE,FALSE,FALSE,,22,22
5bc330ee6ac45700109a1575,"12, Badhusgatan Mölnlycke VÄSTRA GÖTALAND",12.1153193,57.65772119999999,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
5ca4a7d0ad356b0011f0818d,Högaffelsgatan Angered VÄSTRA GÖTALAND,12.0518638,57.7937852,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
64508d2360ec9387ca95170b,Lingonvägen 18 MÖLNLYCKE VÄSTRA GÖTALAND,12.1166709,57.65380630000001,TRUE,FALSE,FALSE,FALSE,,22,22
5bc331fd6ac45700109a98e3,Högaffelsgatan Angered VÄSTRA GÖTALAND,12.0518638,57.7937852,TRUE,TRUE,TRUE,TRUE,,22,50
5bc36a8ac91426001057675f,Högaffelsgatan  ANGERED VÄSTRA GÖTALAND,12.0518638,57.7937852,TRUE,FALSE,FALSE,TRUE,,12,50
64508d2360ec9387ca95171a,Bostadsområdet Förbo - Lingonvägen 7 MÖLNLYCKE VÄSTRA GÖTALAND,12.1161336,57.6524901,TRUE,FALSE,FALSE,FALSE,,22,22
64bcea497194eb2747b0a574,Skalldalsvägen 1B HOVÅS VÄSTRA GÖTALAND,11.9411933,57.61657880000001,TRUE,FALSE,FALSE,FALSE,,22,22
64508d2360ec9387ca951759,Båtsmansvägen 96 MÖLNLYCKE VÄSTRA GÖTALAND,12.1102881,57.6476865,TRUE,FALSE,FALSE,FALSE,,22,22
5bc32f0a6ac4570010991fc7,"3, Kastanjegården Angered VÄSTRA GÖTALAND",12.0249507,57.8041358,TRUE,TRUE,TRUE,FALSE,,3.6,3.6
64508d2360ec9387ca951745,Fårtickan 7 MÖLNLYCKE VÄSTRA GÖTALAND,12.1307335,57.6497545,TRUE,FALSE,FALSE,FALSE,,22,22
64508d2260ec9387ca9516f9,Flädervägen 1 MÖLNLYCKE VÄSTRA GÖTALAND,12.1397693,57.65536389999999,TRUE,FALSE,FALSE,FALSE,,22,22
64508d2360ec9387ca95172b,Skogsgläntan 51 MÖLNLYCKE VÄSTRA GÖTALAND,12.1421905,57.6506892,TRUE,FALSE,FALSE,FALSE,,22,22
64508d2a60ec9387ca9520cd,Björklundabacken 10 HOVÅS VÄSTRA GÖTALAND,11.9518969,57.60247679999999,TRUE,FALSE,FALSE,FALSE,,22,22
5ee2d05a14bc4a0013f18430,Gamla Flygplatsvägen 60 Torslanda NA,11.7723551,57.70952260000001,FALSE,FALSE,FALSE,FALSE,,22,22
64f17ed07194eb2747437a2a,"32, Knäckepilsvägen Kållered NA",12.0342458,57.6063535,FALSE,FALSE,FALSE,FALSE,,22,22
64508d1460ec9387ca9510ef,Gösta andrées gata 8 TORSLANDA VÄSTRA GÖTALAND,11.7724772,57.7105287,TRUE,FALSE,FALSE,FALSE,,22,22
5e8e649fd85dc200120bab33,Hovås Alle 10 Hovås NA,11.9535909,57.59929309999999,FALSE,FALSE,FALSE,FALSE,,22,22
657f5f437194eb2747b05c30,Hovås Allé Västra Götalands län Västra Götalands län,11.9526613,57.599964,TRUE,FALSE,FALSE,FALSE,,0,0
64508d2a60ec9387ca9520fc,Krogabäcksvägen 2 HOVÅS VÄSTRA GÖTALAND,11.9545142,57.59857599999999,TRUE,FALSE,FALSE,FALSE,,22,22
64508d2a60ec9387ca9520ec,Ekenleden 3 KÅLLERED VÄSTRA GÖTALAND,12.047127,57.60680009999999,TRUE,FALSE,FALSE,FALSE,,22,22
6344d001f59d7400259f8f2d,Ekenleden 1 Kållered Västra Götalands län,12.0519527,57.6017661,TRUE,FALSE,FALSE,TRUE,,43,50
5c8644ac73b0cc0010da09e1,Ekenleden 1 Kållered NA,12.0519527,57.6017661,FALSE,FALSE,FALSE,TRUE,,43,50
63db307d88ba44ee75e4787c,Ekenleden 1 Kållered NA,12.0519527,57.6017661,FALSE,FALSE,FALSE,TRUE,,43,50
63db307388ba44ee75e46ed1,Ekenleden 1 NA NA,12.0519527,57.6017661,FALSE,FALSE,FALSE,TRUE,,43,50
5bc331ff6ac45700109a99e2,"1, Ekenleden Kållered VÄSTRA GÖTALAND",12.0519527,57.6017661,TRUE,TRUE,TRUE,TRUE,,22,50
5bc32f8f6ac457001099662d,"3, Ekenleden Kållered VÄSTRA GÖTALAND",12.047127,57.60680009999999,TRUE,FALSE,FALSE,FALSE,,3.6,3.6
63b64b25245f61d7ca64dd4b,"1A, Ekenleden  Kållered NA",12.0533454,57.60152799999999,FALSE,FALSE,FALSE,TRUE,,150,150
64e441837194eb2747073547,Ekenleden 1A Kållered NA,12.0533454,57.60152799999999,TRUE,FALSE,FALSE,FALSE,,22,22
64f2d0767194eb27478db0b6,"88, Mattias väg Lindome NA",12.1018617,57.57556530000001,FALSE,FALSE,FALSE,FALSE,,22,22
5bc36a19c914260010572859,10 Lilla Kongahällavägen Kungälv NA,11.9983784,57.8580269,TRUE,FALSE,FALSE,TRUE,,150,150
5c156c6cf3df9600179b7d18,"10, Lilla Kongshällavägen Kungälv VÄSTRA GÖTALAND",11.9983784,57.8580269,TRUE,TRUE,TRUE,TRUE,,135,135
657547717194eb27475e7dc8,Torsbyvägen 12 YTTERBY VÄSTRA GÖTALAND,11.9178537,57.8589388,TRUE,FALSE,FALSE,FALSE,,11,11
64508d0960ec9387ca94f8bd,Runängsgatan 1 YTTERBY VÄSTRA GÖTALAND,11.9177675,57.85984180000001,TRUE,FALSE,FALSE,FALSE,,11,11
657547717194eb27475e7dd6,Nordtagsgatan 73 YTTERBY VÄSTRA GÖTALAND,11.8989507,57.8601084,TRUE,FALSE,FALSE,FALSE,,22,22
657547717194eb27475e7db2,Vidkärrsvägen 1 YTTERBY VÄSTRA GÖTALAND,11.9189247,57.86312909999999,TRUE,FALSE,FALSE,FALSE,,11,11
64508d0960ec9387ca94f8ae,Hällebergsgatan 70 YTTERBY VÄSTRA GÖTALAND,11.9109051,57.86234239999999,TRUE,FALSE,FALSE,FALSE,,22,22
6471822e60ec9387caa5d9ed,Bäckevägen 50-52 BOHUS-BJÖRKÖ NA,11.6789998,57.7359967,FALSE,FALSE,FALSE,FALSE,,22,22
64508d0a60ec9387ca94f8f3,Kärna torg/Syrenvägen -  KÄRNA VÄSTRA GÖTALAND,11.7913779,57.84406389999999,TRUE,FALSE,FALSE,FALSE,,22,22
5d97126f0ce4d200198bc3f6,Heinövallen 3-7 Hönö NA,11.6608768,57.6898123,FALSE,FALSE,FALSE,FALSE,,26.6,26.6
5d9712720ce4d200198bc402,Heinövallen 11 Hönö NA,11.6609305,57.6897941,FALSE,FALSE,FALSE,FALSE,,26.6,26.6
5d9712730ce4d200198bc408,Heinövallen 11 Hönö NA,11.6609305,57.6897941,FALSE,FALSE,FALSE,FALSE,,26.6,26.6
63eb084f5d6a36cef78b2a03,Torsby 170  KÄRNA VÄSTRA GÖTALAND,11.7795742,57.8420504,TRUE,FALSE,FALSE,FALSE,,7.4,7.4
5d9712700ce4d200198bc3fc,Hälsövägen 15 Öckerö NA,11.6582667,57.71075399999999,FALSE,FALSE,FALSE,FALSE,,11,22
5d9712de0ce4d200198bc5b6,Lammholmsvägen 8 Öckerö NA,11.656378,57.704722,FALSE,FALSE,FALSE,FALSE,,22,22
5c863dd373b0cc0010d9915f,Norgårdsvägen 6 Öckerö NA,11.6550399,57.7079505,FALSE,FALSE,FALSE,FALSE,,11,22
650fb3807194eb2747ab7504,Hässlavägen 1 Öckerö NA,11.653631,57.685457,FALSE,FALSE,FALSE,FALSE,,16,16
