deso,regso,nodes,avg_accessibility,avg_dijk_dist,avg_euc_dist,area_m2,Median income tkr,pop,total_households,swedish,foreign,middle_school,gymnasium,post_gymnasium_less_than_3,post_gymnasium_more_than_3,education_missing,hyresrätt,bostadsrätt,äganderätt,bilar_i_trafik,cars_per_household
1480C3220,Gamlestaden Kviberg,257,1.1591799619300878,1277.1975392348904,0.006436188420029925,1516509.6555339817,371.2,3809,1993,0.5573641375689157,0.44263586243108427,0.04370402423193423,0.25356988316746,0.20380787537862396,0.48247511899610557,0.016443098225876245,0.34930232558139535,0.6381395348837209,0.012558139534883722,869,0.43602609131961867
1480C1520,Högsbotorp västra,79,1.1577265806139279,1164.6703503685333,0.007256603749085984,223587.46117371455,318.5,2405,1506,0.7401247401247402,0.2598752598752599,0.07251381215469613,0.25828729281767954,0.18439226519337015,0.4675414364640884,0.017265193370165747,0.6185372005044136,0.38146279949558637,0,586,0.3891102257636122
1480C2730,Björkekärr Östra sjukhuset,71,1.155389829932011,1213.7809396504108,0.004267834062956281,187196.00999104505,332.1,1872,1123,0.6063034188034188,0.3936965811965812,0.06597222222222222,0.3211805555555556,0.18836805555555555,0.4053819444444444,0.019097222222222224,0.7603787327021122,0.23962126729788782,0,475,0.42297417631344614
1480C2630,Södra Biskopsgården västra,64,1.154854389067867,1188.5251589337465,0.01194458191557966,158187.84508172842,236.4,2239,1273,0.22465386333184456,0.7753461366681554,0.1924198250728863,0.37755102040816324,0.1618075801749271,0.20699708454810495,0.061224489795918366,0.983751846381093,0.01624815361890694,0,442,0.3472113118617439
1480C2080,Skår,156,1.1535974961043074,1203.4630092280265,0.00747844160724879,203586.47319455375,425.4,1622,814,0.8279901356350184,0.1720098643649815,0.03215077605321508,0.25277161862527714,0.17849223946784923,0.5133037694013304,0.02328159645232816,0.6141552511415526,0.18835616438356165,0.19748858447488585,494,0.6068796068796068
1480C3010,Torpa,475,1.1533049107369413,1282.3068881098936,0.004007899397259947,2176711.9105510535,410.7,1615,652,0.8272445820433436,0.17275541795665636,0.04860267314702309,0.31713244228432563,0.19805589307411908,0.4264884568651276,0.009720534629404616,0.07283763277693475,0.2731411229135053,0.65402124430956,617,0.946319018404908
1480C2040,Björkekärr Delsjön,248,1.152905351214639,1324.6238851862788,0.007949805406945265,8813663.771982258,450.4,1995,765,0.9238095238095239,0.0761904761904762,0.014522821576763486,0.12655601659751037,0.15352697095435686,0.6991701244813278,0.006224066390041493,0.007772020725388601,0.35621761658031087,0.6360103626943006,603,0.788235294117647
1480C2690,Kyrkbyn östra,109,1.1527761780100327,1214.9895131914263,0.01140665727994574,291506.9471591351,290.2,1877,1177,0.5514118273841236,0.4485881726158764,0.12016806722689076,0.42436974789915966,0.1546218487394958,0.280672268907563,0.020168067226890758,0.9095394736842105,0.09046052631578948,0,488,0.41461342395921835
1480C1910,Majorna Gråberget,47,1.1519107428851783,1221.5671538848035,0.004684394256015533,203930.5375360056,381,2172,1379,0.8434622467771639,0.15653775322283608,0.02723146747352496,0.2042360060514372,0.18456883509833585,0.5711043872919819,0.012859304084720122,0.30153435623749164,0.6984656437625083,0,637,0.4619289340101523
1480C1530,Långedrag,669,1.1513500257376517,1232.3589421611614,0.008351609899756059,8249114.214313668,529.6,2069,740,0.8666022232962783,0.1333977767037216,0.01935483870967742,0.23333333333333334,0.16129032258064516,0.5688172043010753,0.017204301075268817,0.034578146611341634,0.06639004149377593,0.8990318118948825,812,1.0972972972972972
1480C3030,Kärrdalen,308,1.1513431034834853,1244.020029785424,0.012389141001850028,597043.4440063878,402,1563,546,0.7575175943698017,0.24248240563019835,0.056303549571603426,0.3108935128518972,0.1762545899632803,0.42962056303549573,0.02692778457772338,0.07142857142857142,0,0.9285714285714286,556,1.0183150183150182
1480C2450,Lunden östra-Härlanda,192,1.151059089077487,1229.7339743431696,0.010226848639241528,382174.90122492093,410.5,2627,1170,0.771602588503997,0.22839741149600304,0.03823720025923526,0.24303305249513935,0.16267012313674659,0.5307841866493843,0.025275437459494492,0.5008250825082509,0.26897689768976896,0.2301980198019802,757,0.647008547008547
1480C3040,Kvillebäcken Björlandavägen,137,1.1496066652575776,1257.4891988585446,0.006879999094173542,501813.36807175254,324.3,3189,1306,0.39354029476324864,0.6064597052367513,0.11613958560523446,0.311886586695747,0.1510359869138495,0.3533260632497274,0.06761177753544166,0.6605301914580265,0.16273932253313697,0.17673048600883653,691,0.5290964777947933
1480C3550,Kortedala nordöstra,79,1.149076855663541,1322.322752132047,0.008438350016311366,230200.4240330362,246.4,2386,1197,0.34115674769488685,0.6588432523051132,0.18811136192626035,0.36644093303235514,0.15726109857035364,0.23927765237020315,0.04890895410082769,0.6699029126213593,0.2702265372168285,0.059870550161812294,549,0.45864661654135336
1480C3340,Björlanda,681,1.1484301317354573,1488.3739480655543,0.03249475482441582,11991423.834386287,517.7,2279,750,0.8854760860026327,0.11452391399736726,0.030431107354184278,0.3076923076923077,0.19188503803888418,0.45646661031276414,0.013524936601859678,0.014686248331108143,0.06942590120160214,0.9158878504672897,1017,1.356
1480C2710,Rambergsstaden västra,227,1.1461794346080196,1323.2036239624028,0.00299518164845221,965626.5556371259,264.5,1838,1180,0.36561479869423286,0.6343852013057671,0.15174506828528073,0.34142640364188165,0.17981790591805766,0.27541729893778455,0.051593323216995446,0.912975912975913,0.08702408702408702,0,354,0.3
1480C1330,Järnbrott,122,1.1458380059456945,1336.597614842164,0.004795270515285696,437121.5336813512,343,2354,1200,0.719626168224299,0.2803738317757009,0.07692307692307693,0.36106750392464676,0.1726844583987441,0.37205651491365777,0.01726844583987441,0.6601466992665037,0.097799511002445,0.24205378973105135,770,0.6416666666666667
1480C2830,Bagaregården,50,1.1451390994606467,1312.1091603413404,0.006834037832830968,233025.05584480977,360.5,1639,1032,0.8364856619890177,0.1635143380109823,0.04672897196261682,0.27289719626168224,0.1925233644859813,0.47289719626168225,0.014953271028037384,0.33866666666666667,0.5786666666666667,0.08266666666666667,404,0.39147286821705424
1480C3700,Eriksbo,12,1.1433758819345008,1297.3249006590881,0.017096894376758834,153263.23199213934,197.1,922,339,0.14967462039045554,0.8503253796095445,0.3,0.4127659574468085,0.12978723404255318,0.10851063829787234,0.04893617021276596,1,0,0,156,0.46017699115044247
1480C2440,Lunden västra,55,1.142306890385151,1319.8941419193918,0.00590272942526776,183092.82155073757,355.2,1972,1248,0.7783975659229209,0.2216024340770791,0.06183206106870229,0.3053435114503817,0.20381679389312976,0.4030534351145038,0.025954198473282442,0.7319970304380103,0.23385300668151449,0.03414996288047513,502,0.40224358974358976
1480C2770,Björkekärr Östra sjukhuset,164,1.140647760395023,1570.0346108939289,0.002636090027737823,542510.65136006,382,1752,933,0.8007990867579908,0.19920091324200914,0.037914691943127965,0.2502369668246445,0.18578199052132702,0.5146919431279621,0.011374407582938388,0.47046843177189407,0.5213849287169042,0.008146639511201629,528,0.5659163987138264
1480C1360,Högsbo-Flatås östra,853,1.1387662105706182,1464.800977920462,0.004055844789303477,2858169.9897247674,329,1746,910,0.6918671248568156,0.30813287514318444,0.125250501002004,0.4338677354709419,0.16332665330661322,0.25851703406813625,0.01903807615230461,0.7830923248053393,0.21579532814238042,0.0011123470522803114,519,0.5703296703296703
1480C1010,Billdal Lindås,574,1.1381687760159174,1976.285394543818,0.029263388265939737,11771414.161179177,491.2,2887,1034,0.91340491860062345,0.08659508139937652,0.02121433796634967,0.21068032187271396,0.19019751280175567,0.5632772494513534,0.014630577907827359,0.02904162633107454,0.19748305905130686,0.7734753146176185,1162,1.1237911025145069
1480C2510,Kyrkbyn Bräcke,160,1.1378135344357039,1354.1423081941277,0.008086896587717007,266677.92632157094,347.5,1523,877,0.6782665791201575,0.3217334208798424,0.11301715438950555,0.3511604439959637,0.1705348133198789,0.3350151362260343,0.030272452068617558,0.7562076749435666,0.15688487584650113,0.08690744920993228,406,0.4629418472063854
1480C1160,Askim norra,685,1.137516133686519,1504.0691545660866,0.0029301989750899348,1840855.1797872204,390.5,2952,1340,0.6788617886178862,0.32113821138211385,0.05938697318007663,0.33524904214559387,0.1545338441890166,0.42081736909323114,0.030012771392081736,0.5384041759880686,0.15510812826249068,0.30648769574944074,990,0.7388059701492538
1480C3100,Slättadamm,163,1.136929590984325,1382.1939403189515,0.0059936023195693985,436398.0155736072,374.3,2144,948,0.5517723880597015,0.44822761194029853,0.07872174590802807,0.3000779423226812,0.16212003117692908,0.4201091192517537,0.03897116134060795,0.3417190775681342,0.46331236897274636,0.1949685534591195,664,0.70042194092827
1480C2960,Kvillebäcken Wieselgrensplatsen,94,1.1367558955920423,1374.8133098857911,0.005092404167478178,390361.25809539,327.6,1738,1084,0.5978135788262371,0.40218642117376296,0.07272727272727272,0.2743801652892562,0.17520661157024794,0.4041322314049587,0.07355371900826446,0.5380116959064327,0.3993316624895572,0.06265664160401002,381,0.3514760147601476
1480C2950,Kvillebäcken Backaplan,688,1.1360972531981985,1541.3950357003612,0.003638877620133074,2243362.9053145624,420.6,3730,2111,0.49142091152815015,0.5085790884718498,0.057746478873239436,0.2517605633802817,0.1686619718309859,0.46901408450704224,0.0528169014084507,0.39202334630350194,0.607976653696498,0,721,0.3415442918048318
1480C2740,Kålltorp Munkebäckstorget,42,1.133460051067646,1435.1708130345082,0.005819217580999815,122993.82199791858,356.1,1644,1044,0.774330900243309,0.225669099756691,0.058664259927797835,0.30234657039711194,0.19945848375451264,0.41787003610108303,0.021660649819494584,0.7142857142857143,0.27942497753818507,0.006289308176100629,401,0.38409961685823757
1480C2750,Rambergsstaden mellersta,42,1.1334399697575812,1445.7134235842834,0.0038781356469001133,101697.19218823701,320.8,1843,1134,0.6136733586543679,0.3863266413456321,0.08056171470805618,0.2749445676274945,0.19068736141906872,0.4042867701404287,0.04951958610495196,0.7598684210526315,0.24013157894736842,0,329,0.29012345679012347
1480C3790,Angered centrum-Agnesberg,246,1.1302789110943936,1521.5382758691894,0.009927305334482599,3361998.156137321,306.8,1011,428,0.35509396636993074,0.6449060336300693,0.13813229571984437,0.4260700389105058,0.16926070038910507,0.2237354085603113,0.042801556420233464,0.04966139954853273,0.6343115124153499,0.3160270880361174,422,0.985981308411215
1480C1690,Sanna,317,1.1291693345268468,1440.1421056139984,0.007738232584009776,1407179.879934376,280.5,2846,1936,0.7912860154602952,0.20871398453970486,0.0658271322266743,0.28334287349742415,0.20950200343445907,0.42358328563251285,0.017744705208929592,0.7857142857142857,0.21428571428571427,0,545,0.2815082644628099
1480C3930,Gårdsten sydvästra,19,1.1287956545853406,1438.0162336791725,0.008355826176860816,240917.1308256388,274.7,1738,682,0.09378596087456847,0.9062140391254315,0.20294426919032596,0.3943217665615142,0.15036803364879076,0.1608832807570978,0.0914826498422713,0.7808219178082192,0.2191780821917808,0,408,0.5982404692082112
1480C3620,Skälltorp Åketorp,338,1.125615468145337,1549.4836382212386,0.021397889515637532,1112166.125603651,393.7,2079,804,0.6921596921596922,0.30784030784030786,0.050505050505050504,0.3929292929292929,0.19494949494949496,0.3474747474747475,0.014141414141414142,0.033047735618115054,0.4749082007343941,0.4920440636474908,899,1.1181592039800996
1480C1070,Hovås,508,1.1223925767387906,1525.3262307421699,0.00787687988860579,8018904.299417725,516.5,1973,644,0.7856056766345666,0.21439432336543335,0.028938906752411574,0.21007502679528403,0.17256162915326903,0.5659163987138264,0.022508038585209004,0.01694915254237288,0.030816640986132512,0.9522342064714946,835,1.296583850931677
1480C1590,Kungsladugård Kungsladugårdsgatan,244,1.1216093374380105,1527.9788136538973,0.003352308623574095,280792.1701021087,317.6,1518,824,0.7457180500658761,0.25428194993412384,0.06564551422319474,0.2647702407002188,0.19474835886214442,0.45076586433260396,0.024070021881838075,0.8325581395348837,0.01744186046511628,0.15,430,0.5218446601941747
1480C3490,Tuve västra,75,1.1207179843416237,1529.8708971444548,0.007045553743475024,261288.25872161455,328.5,1670,983,0.6263473053892216,0.37365269461077844,0.08147321428571429,0.39955357142857145,0.19196428571428573,0.30580357142857145,0.021205357142857144,0.05024630541871921,0.9497536945812808,0,590,0.6002034587995931
1480C2870,Redbergslid,42,1.1202135259215706,1539.2688304594044,0.00649375173452146,111654.93219541751,384.7,1434,798,0.8207810320781032,0.1792189679218968,0.03925619834710744,0.26136363636363635,0.20144628099173553,0.484504132231405,0.013429752066115703,0.46987951807228917,0.5301204819277109,0,335,0.4197994987468672
1480C2060,Skår,156,1.117937473345277,1547.7589403565162,0.00941558596880833,381793.7599460546,493.9,1435,463,0.8264808362369338,0.1735191637630662,0.018731988472622477,0.1440922190201729,0.1628242074927954,0.6325648414985591,0.04178674351585014,0.0967741935483871,0.030107526881720432,0.8731182795698925,456,0.9848812095032398
1480C3090,Gamlestaden västra,79,1.117817177511434,1642.745500912962,0.007518936740564176,273996.5314157393,309.2,1471,969,0.6227056424201224,0.3772943575798776,0.08682926829268292,0.2809756097560976,0.21658536585365853,0.3902439024390244,0.025365853658536587,0.4411764705882353,0.5588235294117647,0,352,0.3632610939112487
1480C3450,Skälltorp Bäckebol,188,1.1147818564716079,1590.8273140181998,0.013183458065567153,624871.0314446926,316.7,2547,1197,0.4574008637612878,0.5425991362387123,0.0982532751091703,0.3624454148471616,0.17467248908296942,0.31149927219796214,0.05312954876273653,0.013438735177865613,0.8268774703557312,0.15968379446640316,841,0.7025898078529658
1480C1210,Kannebäck,20,1.1107524483915363,1621.5376487208844,0.009464061019216166,224172.827724509,289.1,1830,879,0.43333333333333335,0.5666666666666667,0.14649033570701933,0.38453713123092575,0.18006103763987794,0.26042726347914547,0.028484231943031537,0.5692850838481907,0.43071491615180935,0,476,0.5415244596131968
1480C1960,Stigberget,25,1.1042791512492942,1683.957815352441,0.006516996477222025,136983.82430202985,348.2,2009,1078,0.7859631657541065,0.21403683424589348,0.05504587155963303,0.2545871559633027,0.20642201834862386,0.46865443425076453,0.01529051987767584,0.8657243816254417,0.13427561837455831,0,390,0.36178107606679033
1480C1840,Majorna Såggatan,32,1.1022238734592165,1713.7834397184783,0.007586366129748726,97836.07805534767,353.4,1464,775,0.8128415300546448,0.1871584699453552,0.05463182897862233,0.2505938242280285,0.2173396674584323,0.46318289786223277,0.014251781472684086,0.8625,0.1375,0,390,0.5032258064516129
1480C3670,Hjällbo västra,14,1.0989528323279152,1730.718411319116,0.005896140778948763,145403.64427550772,198.1,1605,588,0.07912772585669782,0.9208722741433022,0.3132075471698113,0.3635220125786163,0.1320754716981132,0.13836477987421383,0.052830188679245285,1,0,0,266,0.4523809523809524
1480C3150,Slättadamm,53,1.098641397844987,1738.2024623770808,0.010774765467594758,702581.1028597739,349.7,2096,1310,0.6755725190839694,0.3244274809160305,0.09175627240143369,0.382078853046595,0.17777777777777778,0.31684587813620074,0.031541218637992835,0.5116959064327485,0.48830409356725146,0,647,0.49389312977099237
1480C3210,Brunnsbo torg,320,1.0915659438002407,2216.737481960713,0.008974026050850863,977380.0050052198,302,2577,1063,0.40085370585952657,0.5991462941404734,0.1102791014295439,0.35398230088495575,0.12389380530973451,0.3301565690946222,0.08168822328114364,0.6963963963963964,0.01891891891891892,0.28468468468468466,660,0.6208842897460018
1480C3330,Björlanda,302,1.0894061802710417,1917.7381148459929,0.017181096239188422,4044409.872951545,479,1818,612,0.8487348734873488,0.15126512651265125,0.061139896373056994,0.3616580310880829,0.17409326424870467,0.39481865284974094,0.008290155440414507,0.12479474548440066,0.19704433497536947,0.6781609195402298,651,1.0637254901960784
1480C1510,Högsbotorp östra,154,1.0867442162508851,1870.9895538172393,0.00561410286976086,249364.5484516917,324.9,2102,1208,0.698382492863939,0.3016175071360609,0.047880690737833596,0.2653061224489796,0.2032967032967033,0.4340659340659341,0.04945054945054945,0.6217054263565891,0.35348837209302325,0.024806201550387597,497,0.41142384105960267
1480C2360,Eriksberg,135,1.0851870152752927,1966.1891663499582,0.00794762059841566,389073.0403941874,476.5,2486,1174,0.672566371681416,0.3274336283185841,0.032615384615384616,0.24984615384615386,0.1753846153846154,0.5193846153846153,0.02276923076923077,0.1933534743202417,0.7552870090634441,0.0513595166163142,710,0.6047700170357752
1480C2530,Kyrkbyn Bräcke,530,1.083152812241749,1899.6563160411658,0.01641660742177267,749883.9824341828,358.2,1948,830,0.6812114989733059,0.31878850102669404,0.06625441696113074,0.34452296819787986,0.18992932862190812,0.38074204946996465,0.018551236749116608,0.5200433369447454,0.005417118093174431,0.4745395449620802,663,0.7987951807228916
1480C3900,Gårdsten sydvästra,74,1.0733052790099047,1990.9023412374675,0.009330530879644057,412900.7039902749,256.9,2535,952,0.12307692307692308,0.8769230769230769,0.23839009287925697,0.37461300309597523,0.14783281733746131,0.17105263157894737,0.06811145510835913,0.7181208053691275,0.21668264621284755,0.06519654841802493,614,0.6449579831932774
1480C2780,Rambergsstaden mellersta,68,1.0707780723544345,2069.457685899063,0.004274602006274388,264621.6640018806,317.4,1785,984,0.6414565826330533,0.3585434173669468,0.07069767441860465,0.27906976744186046,0.1786046511627907,0.43348837209302327,0.03813953488372093,0.48269581056466304,0.48360655737704916,0.033697632058287796,421,0.42784552845528456
1480C3500,Bergsjön nordvästra,7,1.0704437939845546,2052.4964509749766,0.0238451590477557,63818.8025303926,203.2,1427,579,0.11282410651716888,0.8871758934828311,0.3009320905459387,0.3581890812250333,0.11451398135818908,0.16378162450066577,0.06258322237017311,1,0,0,267,0.46113989637305697
1480C1190,Askim norra,94,1.07003262817821,2106.953290783137,0.005294638322550051,216441.37441913708,344.9,1852,916,0.5863930885529157,0.4136069114470842,0.10654205607476636,0.4009345794392523,0.1616822429906542,0.2925233644859813,0.038317757009345796,0.9884332281808622,0,0.011566771819137749,505,0.5513100436681223
1480C1450,Ruddalen,148,1.068337710897018,2329.858345980951,0.0025642863862110564,1470943.2410986084,298.3,2535,1519,0.6497041420118344,0.3502958579881657,0.07010785824345146,0.2942989214175655,0.18181818181818182,0.4352850539291217,0.01848998459167951,0.11440940012368583,0.8515769944341373,0.034013605442176874,740,0.4871626069782752
1480C3870,Gårdsten nordöstra,43,1.0677774545643237,2052.5771912381847,0.007949397474170379,346504.6644554778,245.4,1417,529,0.08750882145377559,0.9124911785462244,0.24151436031331594,0.4112271540469974,0.16057441253263707,0.13968668407310705,0.04699738903394256,0.8773448773448773,0.06060606060606061,0.06204906204906205,332,0.6275992438563327
1480C3600,Bergsjön nordvästra,125,1.0674627795880254,2123.355634106756,0.026697294915182065,1353712.8234788806,232,2095,952,0.20286396181384247,0.7971360381861575,0.2208904109589041,0.3758561643835616,0.17636986301369864,0.1583904109589041,0.0684931506849315,1,0,0,366,0.38445378151260506
1480C3510,Bergsjön nordvästra,9,1.0654563277092,2070.0956575099185,0.02094120169205667,99106.38703301601,201.1,1694,603,0.10330578512396695,0.8966942148760331,0.3553921568627451,0.3860294117647059,0.09681372549019608,0.10661764705882353,0.05514705882352941,1,0,0,237,0.39303482587064675
1480C1420,Flatås västra,155,1.065096017888332,2197.5991205048736,0.004481794878691485,417771.0642065557,341.1,3278,1792,0.6229408175716901,0.37705918242830994,0.05558524853019776,0.3083912346338856,0.18011758417958312,0.42757883484767506,0.028327097808658473,0.425796812749004,0.5742031872509961,0,786,0.43861607142857145
1480C1820,Skår,307,1.0588505691157106,2191.8672472121953,0.006726943559369408,1866388.758650257,473.8,1574,502,0.7992376111817027,0.20076238881829733,0.015364916773367477,0.19718309859154928,0.18950064020486557,0.5697823303457106,0.028169014084507043,0.07797270955165692,0.21442495126705652,0.7076023391812866,532,1.0597609561752988
1480C3580,Bergsjön centrala,39,1.0569745459583038,2280.869671613783,0.03062224523335577,198842.87769173403,284.9,1399,696,0.38813438170121517,0.6118656182987848,0.13555555555555557,0.37444444444444447,0.17,0.26555555555555554,0.05444444444444444,0.547144754316069,0.45285524568393093,0,380,0.5459770114942529
1480C1170,Kannebäck,69,1.0524641400179051,2212.57874075783,0.011646960894765947,400639.22089070873,318,1430,546,0.5209790209790209,0.479020979020979,0.134640522875817,0.35555555555555557,0.1843137254901961,0.3045751633986928,0.02091503267973856,0.5971223021582733,0.008992805755395683,0.39388489208633093,414,0.7582417582417582
1480C3960,Lövgärdet,87,1.0468854637216547,2270.6340656925945,0.015277501562644335,454476.3870060034,238.6,1962,714,0.1799184505606524,0.8200815494393476,0.221505376344086,0.4129032258064516,0.14946236559139786,0.15806451612903225,0.05806451612903226,0.8670076726342711,0.1265984654731458,0.00639386189258312,439,0.6148459383753502
1480C2860,Torpa,82,1.0429790944668909,2698.45406351712,0.003551958077970784,423319.9813184621,316.3,2301,1157,0.7257714037375055,0.2742285962624946,0.10789679437060204,0.32525410476935107,0.20641125879593433,0.34636434714620795,0.014073494917904612,0.8875739644970414,0.009298393913778529,0.10312764158918004,652,0.5635263612791702
1480C3520,Kärrdalen,982,1.0415246489123315,2586.771506402012,0.013358646022589129,7293203.102029683,426.9,2131,720,0.7128108869075551,0.2871891130924449,0.07006369426751592,0.30664240218380345,0.17561419472247497,0.4167424931756142,0.030937215650591446,0.02642559109874826,0.019471488178025034,0.9541029207232267,917,1.273611111111111
1480C3920,Kärra Gerrebacka,434,1.0379518662169247,2578.241555020951,0.03103070823768709,3911477.2664266634,433.2,2157,738,0.7528975428836346,0.24710245711636533,0.06281407035175879,0.40117252931323283,0.17587939698492464,0.34505862646566166,0.01507537688442211,0.029649595687331536,0.5902964959568733,0.38005390835579517,804,1.089430894308943
1480C1230,Grevegården,40,1.0373829943577888,2367.6821786664996,0.003756227560464522,145407.14743482784,241.4,2192,915,0.30885036496350365,0.6911496350364964,0.23953695458593055,0.39536954585930545,0.1371326803205699,0.1861086375779163,0.041852181656277826,1,0,0,428,0.46775956284153003
1480C2980,Nolered Amhult-Arendal,292,1.0369918255473762,2400.4229449844415,0.014127263931820224,2954268.3620169847,406.2,1873,776,0.8617191671115857,0.1382808328884143,0.05269461077844311,0.34850299401197604,0.19880239520958085,0.38083832335329343,0.019161676646706587,0.16363636363636364,0.1696969696969697,0.6666666666666666,765,0.9858247422680413
1480C3950,Lövgärdet,31,1.0354486762205324,2382.836816733569,0.018284550682854117,64244.37868008168,217.1,1457,628,0.12560054907343857,0.8743994509265615,0.2758169934640523,0.4235294117647059,0.13071895424836602,0.1111111111111111,0.058823529411764705,1,0,0,299,0.47611464968152867
1480C3230,Gamlestaden Kviberg,180,1.035074165693469,2888.786854941619,0.01176849337345485,1013886.4675420433,270.1,2294,1306,0.451176983435048,0.548823016564952,0.119938884644767,0.37433155080213903,0.20091673032849502,0.2887700534759358,0.016042780748663103,0.7216642754662841,0.24964131994261118,0.028694404591104734,548,0.41960183767228176
1480C3310,Backa centrala,167,1.032911457738966,2480.484676163071,0.008449013344865296,500955.3401437605,318.4,1934,970,0.4420889348500517,0.5579110651499483,0.11398467432950192,0.3620689655172414,0.171455938697318,0.31896551724137934,0.033524904214559385,0.021653543307086614,0.9783464566929134,0,592,0.6103092783505155
1480C3630,Björlanda,818,1.0327945575799569,3227.4800229980833,0.008535039635942182,5239004.280746043,472.2,2032,712,0.8499015748031497,0.1500984251968504,0.04450499545867393,0.3723887375113533,0.19346049046321526,0.3823796548592189,0.007266121707538601,0.04722222222222222,0.2152777777777778,0.7375,902,1.2668539325842696
1480C2390,Kyrkbyn Bräcke,282,1.0318284999424265,2457.8391783171983,0.012075723465833995,530883.6517534155,357.6,1541,758,0.7144711226476315,0.2855288773523686,0.07479861910241657,0.3716915995397008,0.18757192174913695,0.3440736478711162,0.02186421173762946,0.6010362694300518,0.06606217616580311,0.3329015544041451,493,0.6503957783641161
1480C2910,Bagaregården,61,1.028672721314561,2480.1999024914885,0.006611293561596217,237277.74018903053,365.3,1924,1099,0.7598752598752598,0.24012474012474014,0.06476030277544155,0.2708158116063919,0.1791421362489487,0.464255677039529,0.021026072329688814,0.48502495840266224,0.43094841930116473,0.08402662229617304,511,0.46496815286624205
1480C1130,Askim södra,732,1.0269621354819565,2484.7589867400325,0.00842598599493409,1776141.023040104,466.9,1628,586,0.835995085995086,0.16400491400491402,0.022156573116691284,0.2481536189069424,0.1861152141802068,0.5273264401772526,0.01624815361890694,0.005154639175257732,0,0.9948453608247423,681,1.1621160409556315
1480C1440,Grimmered,616,1.0204798165232432,2559.8176167463635,0.009742678831131205,1151370.806220683,484.7,2329,813,0.8372692142550451,0.16273078574495492,0.027422303473491772,0.18738574040219377,0.16270566727605118,0.6069469835466179,0.015539305301645339,0.015364916773367477,0.023047375160051217,0.9615877080665813,863,1.0615006150061501
1480C1110,Askim södra,408,1.010301199721796,2751.031121713216,0.00909546617784379,1213374.3485474673,419.5,1898,735,0.7191780821917808,0.2808219178082192,0.07337526205450734,0.2620545073375262,0.17295597484276728,0.4276729559748428,0.0639412997903564,0.39072847682119205,0.030463576158940398,0.5788079470198676,643,0.8748299319727891
1480C3750,Hammarkullen yttre,90,1.0064914537005796,2718.31352313949,0.007438540518669703,1403939.9846206624,287.5,839,240,0.1871275327771156,0.8128724672228844,0.22916666666666666,0.3958333333333333,0.15104166666666666,0.1875,0.036458333333333336,0.049586776859504134,0,0.9504132231404959,304,1.2666666666666666
1480C1250,Grevegården,84,0.99734183421974,3412.975499279781,0.0033596886615682308,289400.1519112976,264.3,2344,943,0.28071672354948807,0.7192832764505119,0.18561872909698995,0.3779264214046823,0.16304347826086957,0.23327759197324416,0.04013377926421405,0.6492248062015504,0.3507751937984496,0,554,0.5874867444326617
1480C3730,Hammarkullen centrala,9,0.9947043603740502,2822.3089961783544,0.010394297515103146,95356.57208972333,157.2,2263,796,0.05877154220061865,0.9412284577993814,0.38128861429832306,0.33980582524271846,0.09532215357458076,0.11120917917034422,0.07237422771403354,1,0,0,265,0.33291457286432163
1480C1550,Högsbohöjd norra,72,0.9916538148557754,2895.5444963539444,0.012756372142683266,172367.9728226067,343.8,2555,1186,0.5604696673189824,0.4395303326810176,0.07076101468624833,0.2817089452603471,0.184913217623498,0.42923898531375165,0.03337783711615487,0.7965116279069767,0.10174418604651163,0.10174418604651163,484,0.40809443507588533
1480C2500,Kålltorp södra,79,0.9878348383891082,3401.878936729229,0.005861095598746937,801453.3329085668,388.2,1760,945,0.8051136363636363,0.19488636363636364,0.04498594189315839,0.1893158388003749,0.20337394564198688,0.5201499531396439,0.04217432052483599,0.34014300306435136,0.6006128702757916,0.059244126659857,539,0.5703703703703704
1480C2210,Eriksberg,65,0.9855379193586107,3043.0400108598037,0.007162272205770718,535037.3535121813,468,2130,1157,0.7244131455399061,0.2755868544600939,0.041901692183722805,0.32473811442385175,0.21031426269137793,0.4117647058823529,0.011281224818694601,0.07554833468724614,0.9244516653127539,0,816,0.7052722558340536
1480C1580,Grimmered,1101,0.9848544031204272,2943.7343716756463,0.014077739710142706,778620.6943498703,469.6,2029,682,0.8689009364218827,0.1310990635781173,0.030271398747390398,0.19206680584551147,0.17640918580375783,0.5918580375782881,0.009394572025052192,0.08189655172413793,0.02586206896551724,0.8922413793103449,708,1.0381231671554252
1480C3570,Kortedala nordöstra,75,0.9807110714403988,3937.771974898944,0.017510464664341408,458711.26254274795,238.5,2440,1112,0.3413934426229508,0.6586065573770492,0.21700879765395895,0.3936950146627566,0.1466275659824047,0.20234604105571846,0.04032258064516129,0.848990342405619,0.06321334503950835,0.08779631255487269,487,0.4379496402877698
1480C2620,Björkekärr Rosendal,61,0.9717494435122199,3613.3568615979057,0.004233917066101697,302038.2960572374,171.1,1607,896,0.6148102053515868,0.3851897946484132,0.02987012987012987,0.09220779220779221,0.21818181818181817,0.5753246753246753,0.08441558441558442,0.8860648553900088,0,0.11393514460999124,236,0.26339285714285715
