from_node,to_node,time,distance
33640,54758,11.552336313279667,7574.05892693861
33641,54758,11.037491909529487,7315.53846780932
33642,54758,11.77691569828092,7686.41047516072
33643,54758,11.119766686112794,7357.53639719922
33644,54758,12.474529196509748,7949.18048124267
33645,54758,12.182153723402674,7888.65370163475
33646,54758,12.14236167902826,7852.09322746498
33647,54758,11.512408923139983,7554.68855732473
33648,54758,13.058447247368058,8076.33584101625
33649,54758,13.135046984605884,8092.4871653211
33650,54758,13.189396065984235,8119.11821519649
33651,54758,12.445551047579652,7894.65936955061
33652,54758,13.254597275900593,8151.06680805551
33653,54758,14.017512339922375,8435.28200630717
33654,54758,14.380732682436435,8544.24810906139
33655,54758,15.150542566943193,8832.70302934303
33656,54758,14.821203496547486,8681.90131415889
33657,54758,14.808315684429578,8702.42775175071
33658,54758,13.454241183660926,8281.1077315013
33659,54758,13.376309225384249,8242.92107194573
33660,54758,13.263624701407705,9689.75401716473
33661,54758,13.388513386704176,9789.66496540191
33662,54758,10.545428137892806,7507.45137728944
33663,54758,17.252385126695213,12507.4086151147
33664,54758,17.188164881372654,12508.3454386569
